,username,fullname,user_id,tweet_id,timestamp,replies,retweets,likes,text,html,hashtag,year
50,RuneBecker,ℜ𝔲𝔫𝔢 𝔅𝔢𝔠𝔨𝔢𝔯 💚🌎 ⌛️💀 #NotMyKlimapaket,885051486,920732717234434049,2017-10-18 19:26:00,0,1,5,Read more about our #ADAMOS #IIoT platform http://adamos.com  @SoftwareAG @DuerrAG @ZEISS_Group @DMGMORIAG #IoT #Industrie40 #I40https://twitter.com/ariscommunity/status/920731802272256000 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Read more about our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> platform <a class=""twitter-timeline-link"" data-expanded-url=""http://adamos.com"" dir=""ltr"" href=""https://t.co/UGv7S6cNmW"" rel=""nofollow noopener"" target=""_blank"" title=""http://adamos.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">adamos.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103847476"" dir=""ltr"" href=""/DuerrAG""><s>@</s><b>DuerrAG</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a> @DMGMORIAG <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industrie40?src=hash""><s>#</s><b>Industrie40</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/I40?src=hash""><s>#</s><b>I40</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/ariscommunity/status/920731802272256000"" dir=""ltr"" href=""https://t.co/EaiFTb3qsY"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/ariscommunity/status/920731802272256000""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/ariscommunity/</span><span class=""invisible"">status/920731802272256000</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",adamos,2017
51,ariscommunity,ARIS Community,40198235,920731802272256000,2017-10-18 19:22:22,0,2,4,Now Dr. Wolfram Jost CTO @SoftwareAG positions #ADAMOS our joint venture with world-leading #manufacturing companies for co-innovating #IIoTpic.twitter.com/IzpngznSC0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Now Dr. Wolfram Jost CTO <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> positions <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> our joint venture with world-leading <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manufacturing?src=hash""><s>#</s><b>manufacturing</b></a> companies for co-innovating <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/IzpngznSC0"">pic.twitter.com/IzpngznSC0</a></p>",adamos,2017
56,dmgmoriusa,DMG MORI USA,119165835,1076024631197339648,2018-12-21 08:00:38,0,1,6,"Annual review 2018 - Our highlight in March:  
ADAMOS HACKATHON 4.1 Under the motto #strongertogether, interdisciplinary and cross-company teams have been working on different challenges of industrial digitization.
#dmgmori #adamos @adamosgrouppic.twitter.com/SnF0SR579f","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Annual review 2018 - Our highlight in March:  
ADAMOS HACKATHON 4.1 Under the motto <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/strongertogether?src=hash""><s>#</s><b>strongertogether</b></a><a dir=""ltr"" href=""/hashtag/strongertogether?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/StrongerTogether_South_Africa_Rugby_World_Cup_Emoji/StrongerTogether_South_Africa_Rugby_World_Cup_Emoji.png""/></a></span>, interdisciplinary and cross-company teams have been working on different challenges of industrial digitization.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dmgmori?src=hash""><s>#</s><b>dmgmori</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/adamos?src=hash""><s>#</s><b><strong>adamos</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""976468428163829760"" dir=""ltr"" href=""/adamosgroup""><s>@</s><b>adamosgroup</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/SnF0SR579f"">pic.twitter.com/SnF0SR579f</a></p>",adamos,2018
57,dmgmoriasia,DMG MORI Asia,768734999860346880,1076024621084889088,2018-12-21 08:00:35,0,0,1,"Annual review 2018 - Our highlight in March:  
ADAMOS HACKATHON 4.1 Under the motto #strongertogether, interdisciplinary and cross-company teams have been working on different challenges of industrial digitization.
#dmgmori #adamos @adamosgrouppic.twitter.com/WteH0Gs9Nv","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Annual review 2018 - Our highlight in March:  
ADAMOS HACKATHON 4.1 Under the motto <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/strongertogether?src=hash""><s>#</s><b>strongertogether</b></a><a dir=""ltr"" href=""/hashtag/strongertogether?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/StrongerTogether_South_Africa_Rugby_World_Cup_Emoji/StrongerTogether_South_Africa_Rugby_World_Cup_Emoji.png""/></a></span>, interdisciplinary and cross-company teams have been working on different challenges of industrial digitization.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dmgmori?src=hash""><s>#</s><b>dmgmori</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/adamos?src=hash""><s>#</s><b><strong>adamos</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""976468428163829760"" dir=""ltr"" href=""/adamosgroup""><s>@</s><b>adamosgroup</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WteH0Gs9Nv"">pic.twitter.com/WteH0Gs9Nv</a></p>",adamos,2018
58,dmgmorieu,DMG MORI Europe,768734043709935617,1076024609441501184,2018-12-21 08:00:33,0,0,0,"Annual review 2018 - Our highlight in March:  
ADAMOS HACKATHON 4.1 Under the motto #strongertogether, interdisciplinary and cross-company teams have been working on different challenges of industrial digitization.
#dmgmori #adamos @adamosgrouppic.twitter.com/K9Km4fRss0","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Annual review 2018 - Our highlight in March:  
ADAMOS HACKATHON 4.1 Under the motto <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/strongertogether?src=hash""><s>#</s><b>strongertogether</b></a><a dir=""ltr"" href=""/hashtag/strongertogether?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/StrongerTogether_South_Africa_Rugby_World_Cup_Emoji/StrongerTogether_South_Africa_Rugby_World_Cup_Emoji.png""/></a></span>, interdisciplinary and cross-company teams have been working on different challenges of industrial digitization.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dmgmori?src=hash""><s>#</s><b>dmgmori</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/adamos?src=hash""><s>#</s><b><strong>adamos</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""976468428163829760"" dir=""ltr"" href=""/adamosgroup""><s>@</s><b>adamosgroup</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/K9Km4fRss0"">pic.twitter.com/K9Km4fRss0</a></p>",adamos,2018
62,huni_park,Byung-Hun Park,760101433693863937,935456879974715392,2017-11-28 10:34:34,0,4,9,Full house at #SPSDrive 2017 @VDMA #panel #discussion on the importance of #platform #economies with #ADAMOS #CEO Marco Link @SoftwareAG_D #IoT #Industry40 #sps_live #DigitalTransformationpic.twitter.com/Y99JOxOFYd,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Full house at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SPSDrive?src=hash""><s>#</s><b>SPSDrive</b></a> 2017 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""136741121"" dir=""ltr"" href=""/vdma""><s>@</s><b>VDMA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/panel?src=hash""><s>#</s><b>panel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/discussion?src=hash""><s>#</s><b>discussion</b></a> on the importance of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/platform?src=hash""><s>#</s><b>platform</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/economies?src=hash""><s>#</s><b>economies</b></a> with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CEO?src=hash""><s>#</s><b>CEO</b></a> Marco Link <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""137759309"" dir=""ltr"" href=""/SoftwareAG_D""><s>@</s><b>SoftwareAG_D</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industry40?src=hash""><s>#</s><b>Industry40</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sps_live?src=hash""><s>#</s><b>sps_live</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DigitalTransformation?src=hash""><s>#</s><b>DigitalTransformation</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Y99JOxOFYd"">pic.twitter.com/Y99JOxOFYd</a></p>",adamos,2017
63,archimate,Christoph F. Strnadl,139013606,933713592561668096,2017-11-23 15:07:22,0,1,3,And I thought #Adamos couldn’t be topped! Congratulations (@BerndGross @StefanVaillant inter alii)! @Siemens strengthens its #IoT operating system #MindSphere through adoption of @Cumulocity IoT by @SoftwareAG #Industrie40 #IIoT https://goo.gl/i5zHGf pic.twitter.com/nqrDfVYOUL,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And I thought <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adamos?src=hash""><s>#</s><b><strong>Adamos</strong></b></a> couldn’t be topped! Congratulations (<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""365516389"" dir=""ltr"" href=""/BerndGross""><s>@</s><b>BerndGross</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""110425662"" dir=""ltr"" href=""/StefanVaillant""><s>@</s><b>StefanVaillant</b></a> inter alii)! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""294120449"" dir=""ltr"" href=""/Siemens""><s>@</s><b>Siemens</b></a> strengthens its <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> operating system <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b>MindSphere</b></a> through adoption of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>Cumulocity</b></a> IoT by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industrie40?src=hash""><s>#</s><b>Industrie40</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/i5zHGf"" dir=""ltr"" href=""https://t.co/211Fqbjp2D"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/i5zHGf""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/i5zHGf</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nqrDfVYOUL"">pic.twitter.com/nqrDfVYOUL</a></p>",adamos,2017
66,adamosgroup,ADAMOS Media,976468428163829760,992008388409249792,2018-05-03 11:50:05,0,2,4,"Including #smartfactory solutions and how the combination of device connectivity, streaming analytics, and world class integration delivers unmatched #smart #manufacturing capabilities by @Cumulocity and our #ADAMOS Partner @SoftwareAGhttps://twitter.com/softwareag/status/991958798393905152 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Including <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/smartfactory?src=hash""><s>#</s><b>smartfactory</b></a> solutions and how the combination of device connectivity, streaming analytics, and world class integration delivers unmatched <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/smart?src=hash""><s>#</s><b>smart</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manufacturing?src=hash""><s>#</s><b>manufacturing</b></a> capabilities by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>Cumulocity</b></a> and our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> Partner <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/softwareag/status/991958798393905152"" dir=""ltr"" href=""https://t.co/5dz5H7NHM5"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/softwareag/status/991958798393905152""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/softwareag/sta</span><span class=""invisible"">tus/991958798393905152</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",adamos,2018
67,YvonneSorg,Yvonne Sorg,886716806,989067790807195648,2018-04-25 09:05:11,0,0,2,"Impressions from our first #ADAMOS Hackathon 4.1 in Pfronten. Excellent event, excellent people, excellent results for the #IndustrialIoT!https://youtu.be/YLkkIpj-QIE ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Impressions from our first <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> Hackathon 4.1 in Pfronten. Excellent event, excellent people, excellent results for the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IndustrialIoT?src=hash""><s>#</s><b>IndustrialIoT</b></a>!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://youtu.be/YLkkIpj-QIE"" dir=""ltr"" href=""https://t.co/RxBe3HVfte"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/YLkkIpj-QIE""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/YLkkIpj-QIE</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",adamos,2018
72,ESchueber,Edgar Schueber,495173845,917817754337665024,2017-10-10 18:22:59,0,1,1,"Digitization, #IoT, #ADAMOS and Cumulocity https://www.machnation.com/2017/09/19/adamos-cumulocity-industrial-iot-iiot/ … via @MachNationIoT","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Digitization, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> and Cumulocity <a class=""twitter-timeline-link"" data-expanded-url=""https://www.machnation.com/2017/09/19/adamos-cumulocity-industrial-iot-iiot/"" dir=""ltr"" href=""https://t.co/koc9wXZuf4"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.machnation.com/2017/09/19/adamos-cumulocity-industrial-iot-iiot/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">machnation.com/2017/09/19/ada</span><span class=""invisible"">mos-cumulocity-industrial-iot-iiot/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2250493369"" dir=""ltr"" href=""/MachNationIoT""><s>@</s><b>MachNationIoT</b></a></p>",adamos,2017
74,huni_park,Byung-Hun Park,760101433693863937,941631162203672576,2017-12-15 11:28:58,0,6,17,#ADAMOS #family & #friends #Christmas #Celebration at its #headquarters in #Darmstadt #tech @SoftwareAG @DuerrAG @dmgmorieu @ZEISS_Group @asmptlaser #IoT #Industry40 #DigitalTransformation #viewbehind #BehindTheCurtain @YvonneSorgpic.twitter.com/VfXWgNuxTp,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/family?src=hash""><s>#</s><b>family</b></a> &amp; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/friends?src=hash""><s>#</s><b>friends</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Christmas?src=hash""><s>#</s><b>Christmas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Celebration?src=hash""><s>#</s><b>Celebration</b></a> at its <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/headquarters?src=hash""><s>#</s><b>headquarters</b></a> in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Darmstadt?src=hash""><s>#</s><b>Darmstadt</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tech?src=hash""><s>#</s><b>tech</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103847476"" dir=""ltr"" href=""/DuerrAG""><s>@</s><b>DuerrAG</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""768734043709935617"" dir=""ltr"" href=""/dmgmorieu""><s>@</s><b>dmgmorieu</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3110464311"" dir=""ltr"" href=""/asmptlaser""><s>@</s><b>asmptlaser</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industry40?src=hash""><s>#</s><b>Industry40</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DigitalTransformation?src=hash""><s>#</s><b>DigitalTransformation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/viewbehind?src=hash""><s>#</s><b>viewbehind</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BehindTheCurtain?src=hash""><s>#</s><b>BehindTheCurtain</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""886716806"" dir=""ltr"" href=""/YvonneSorg""><s>@</s><b>YvonneSorg</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/VfXWgNuxTp"">pic.twitter.com/VfXWgNuxTp</a></p>",adamos,2017
75,Zementis,Zementis,40168855,940566223636647936,2017-12-12 12:57:17,0,0,0,"RT SoftwareAG ""RT TEBReview: How can #Europe’s #software industry thrive with a huge global impact? Star Alliance, #ADAMOS, tells us how. Read: http://bit.ly/2AHJnRj  DuerrAG ZEISS_Group asmptlaser SoftwareAG_D SoftwareAG_D pic.twitter.com/ScbrdERidA""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT SoftwareAG ""RT TEBReview: How can <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Europe?src=hash""><s>#</s><b>Europe</b></a>’s <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/software?src=hash""><s>#</s><b>software</b></a> industry thrive with a huge global impact? Star Alliance, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a>, tells us how. Read: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2AHJnRj"" dir=""ltr"" href=""https://t.co/0K32Rf4sKY"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2AHJnRj""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2AHJnRj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> DuerrAG ZEISS_Group asmptlaser SoftwareAG_D SoftwareAG_D <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ScbrdERidA"">pic.twitter.com/ScbrdERidA</a>""</p>",adamos,2017
